English,Farsi,Source
"This is most likely due to rates of smoking in women and men becoming more similar.
","این امر به احتمال زیاد به این دلیل است که میزان مصرف سیگار در زنان و مردان در حال نزدیک شدن به هم می‌باشد.
",ELRC_2922
"Even if a person takes all necessary precautions to protect oneself from disease, such as being up-to-date with vaccines and practicing good hygiene, he or she can still get sick.
","جداسازی می‌تواند به صورت کامل باشد یا ناقص (مثلاً در بیماری‌های جنسی) و کامل یعنی اینکه فرد را از هر جهت جداسازی می‌کنند.
",ELRC_2922
"Examples of these measures include the creation of public policy, education of workers and management about the risks, promoting smoking cessation, checking workers for early signs of COPD, use of respirators, and dust control.
","مثال‌هایی از این اقدامات شامل این موارد می‌شود: به وجود آوردن سیاست عمومی، آموزش این خطرات به کارگران و مدیران، تشویق به ترک سیگار، معاینه کارگران برای اولین نشانه‌های COPD، استفاده از ماسک و کنترل گردوخاک.
",ELRC_2922
"The evidence for treatment in genotype 6 disease is sparse and what evidence there is supports 48 weeks of treatment at the same doses used for genotype 1 disease.
","در حال حاضر نشانه‌های درمانی در بیماری ژنوتیپ ۶ کم می‌باشد، و این نشانه‌های درمانی برای دوره درمانی ۴۸ هفته‌ای بوده و دوز آن نیز به میزان دوز بیماری ژنوتیپ ۱ می‌باشد.
",ELRC_2922
"Whether they affect the progression of the disease is unknown.
","مشخص نیست که بر پیشرفت بیماری تأثیر دارند یا خیر.
",ELRC_2922
"The topic of religion and AIDS has become highly controversial, primarily because some religious authorities have publicly declared their opposition to the use of condoms.
","موضوع مذهب و ایدز در بیست سال گذشته به شدت بحث‌برانگیز بوده‌است، اول از همه به این دلیل که برخی از مقامات دینی به‌طور عمومی مخالفت خود را با استفاده از کاندوم بیان داشته‌اند.
",ELRC_2922
"Of the seven serotypes of this virus, A, C, O, Asia 1, and SAT3 appear to be distinct lineages; SAT 1 and SAT 2 are unresolved clades.
","هفت سروتیپ از این ویروس به نام‌های A،O،C،Asia1،SAT1،SAT2 و SAT3 وجود دارند و هر کدام تحت تیپها و واریانتهای مختلفی دارندو تعداد آن‌ها آنقدر زیاد است که به سختی می‌توان آن‌ها را طبقه‌بندی نمود.
",ELRC_2922
"Symptoms of influenza can start quite suddenly one to two days after infection.
","پدیداری علائم آنفلوانزا ممکن است یک یا دو روز پس از ابتلا به‌طور کاملاً ناگهانی آغاز شود.
",ELRC_2922
"One week later an Italian man repatriated back to Italy from the city of Wuhan, China, was hospitalised and confirmed as the third case in Italy.
","یک هفته بعد، مردی ایتالیایی که از شهر ووهان چین به ایتالیا بازگشته بود، در بیمارستان بستری شده و به عنوان سومین مورد در ایتالیا تأیید شد.
",ELRC_2922
"All 38 patients were quarantined after returning from Iran.
","این بیماران بعد از بازگشت از ایران قرنطینه شده بودند.
",ELRC_2922
"If replacement feeding is acceptable, feasible, affordable, sustainable and safe, mothers should avoid breastfeeding their infants; however, exclusive breastfeeding is recommended during the first months of life if this is not the case.
","اگر تغذیه جایگزین قابل قبول، امکان‌پذیر، مقرون به صرفه، پایدار و ایمن باشد، مادران باید از شیردهی به نوزادان خود خودداری کنند، با این حال در صورتی که موردی نباشد، شیر مادر در ماه‌های اول بسیار توصیه می‌شود.
",ELRC_2922
"When condoms are used consistently by a couple in which one person is infected, the rate of HIV infection is less than 1% per year.
","هنگامی که از بین زن و مرد، یکی از طرفین مبتلا شود، در صورتی که به‌طور مداوم از کاندوم استفاده شود، احتمال ابتلاء به HIV برای فرد غیرآلوده در هر سال زیر ۱٪ است.
",ELRC_2922
"Treatment also includes preventive and active treatment of opportunistic infections.
","همچنین درمان این بیماری شامل درمان‌های پیشگیرانه و مداوم برای عفونت‌های مترصد است.
",ELRC_2922
"On 29 February, there were 15 confirmed cases in Norway.
","در ۲۹ فوریه، ۱۵ مورد تأیید شده در نروژ وجود داشته‌است.
",ELRC_2922
"On 25 February, an 84-year-old man from Nembro, a 91-year-old man from San Fiorano and an 83-year-old woman from Codogno died from complications caused by the infections.
","در ۲۵ فوریه، یک مرد ۸۴ ساله از نمبرو، یک مرد ۹۱ ساله از سن فیورانو و یک زن ۸۳ ساله از کودنیو، در اثر عوارض ناشی از عفونت‌ها فوت کردند.
",ELRC_2922
"On 21 March it was observed that more than half of the patients in the hospital Oost-Limburg in Genk were from Turkish origin.
","در 21 مارس مشاهده شد که بیش از نیمی از بیماران در بیمارستان اوست-لیبرگ در خنک از اصالت ترکی بودند.
",ELRC_2922
"Since the 1980s, the growing field of population health has broadened the focus of public health from individual behaviors and risk factors to population-level issues such as inequality, poverty, and education.
","از دهه ۱۹۸۰ تاکنون پیشرفت سلامت جامعه موجب شده‌است تا کانون توجه به بهداشت عمومی از رفتارهای فردی و فاکتورهای خطر به سمت مسائلی در سطح جامعه گسترش یابد مانند تبعیض، فقر و تحصیلات.
",ELRC_2922
"Levels to determine if treatment is effective are initially recommended after four weeks and once levels fall below 50 copies/mL checks every three to six months are typically adequate.
","توصیه می‌شود سطوح تعیین‌کننده مؤثر بودن درمان در وهلهٔ اول بعد از چهار هفته اندازه‌گیری شوند و زمانی که سطوح به پایین‌تر از ۵۰ کپی بر میلی‌لیتر رسید معمولاً کنترل آن هر سه تا شش ماه یک بار کافی خواهد بود.
",ELRC_2922
"In children, gastrointestinal symptoms such as vomiting, diarrhea, and abdominal pain (may be severe in children with influenza B)
","در کودکان، علائم گوارشی مانند استفراغ، اسهال، و درد شکمی (ممکن است در کودکان مبتلا به آنفلوانزای نوع ب، شدیدتر باشد)
",ELRC_2922
"However, within hours of the decree being signed, media outlets reported that relatively little had changed, with trains and planes still operating to and from the region, and restaurants and cafes operating normally.
","با این حال، طی ساعاتی پس از امضای این حکم، رسانه‌ها گزارش دادند که با وجود قطارها و هواپیماهایی که هنوز از سمت منطقه و به سمت منطقه فعال هستند، و رستوران‌ها و کافه‌هایی که به‌صورت عادی دایر هستند، تغییرات به‌طور نسبی کم بوده‌است.
",ELRC_2922
"Between 1990 and 2010 the number of deaths from COPD decreased slightly from 3.1 million to 2.9 million and became the fourth leading cause of death.
","تعداد مرگ‌ومیر ناشی از COPD بین سال‌های ۱۹۹۰ تا ۲۰۱۰ با کاهشی اندک، از ۳٫۱ میلیون به ۲٫۹ میلیون رسید.
",ELRC_2922
"Genetics play a role in the development of COPD.
","عامل وراثت در پیشرفت و افزایش بیماری COPD نقش دارد.
",ELRC_2922
"Individuals may choose to free ride for a variety of reasons, including the perceived ineffectiveness of a vaccine, believing that the risks associated with vaccines are greater than those associated with infection, mistrust of vaccines or public health officials, bandwagoning or groupthinking, social norms or peer pressure, and religious beliefs.
","برخی نیز معتقدند که خطرات مرتبط با واکسن بیشتر از موارد مرتبط با عفونت است همچنین بی‌اعتمادی به واکسن‌ها یا مقامات بهداشت عمومی، اثر ارابه موسیقی یا گروه‌زدگی، هنجارهای اجتماعی یا فشار نظیر، و اعتقادات مذهبی نیز ممکن است سبب این مفت‌سواری شوند.
",ELRC_2922
"Shielding measures for individuals include limiting face-to-face contacts, conducting business by phone or online, avoiding public places and reducing unnecessary travel.
","اقدامات «محافظتی» برای افراد شامل محدود کردن تماس‌های چهره به چهره، انجام کار از طریق تلفن یا اینترنت ، اجتناب از اماکن عمومی و کاهش مسافرت‌های غیر ضروری
",ELRC_2922
"Many are cared for by elderly grandparents.
","بسیاری از آن‌ها توسط پدربزرگ و مادربزرگ‌های پیر خود نگهداری می‌شوند.
",ELRC_2922
"By 13 March 2020, there were 422 confirmed cases.
","تا تاریخ ۱۵ مارس ۲۰۲۰ (۲۰۲۰-03-۱۵) 3:00pm, there were 860 confirmed cases in Austria.
",ELRC_2922
"An individual's immunity can be acquired via a natural infection or through artificial means, such as vaccination.
","مصونیت فرد از طریق یک عفونت طبیعی یا از طریق مصنوعی مانند واکسیناسیون قابل دستیابی است.
",ELRC_2922
"Sciensano started to publish statistics per province starting 18 March.
","Sciensano از ۱۸ مارس به بعد و برای هر شهرداری از ۲۶ مارس به بعد شروع به انتشار آمار در هر استان کرد.
",ELRC_2922
"Food- and Waterborne Diseases and Zoonoses
","بیماری‌های ناقل بوسیله آب و غذا و همچنین زئونوز
",ELRC_2922
"There are electronic devices that provide feedback to remind hospital staff to wash their hands when they forget.
","دستگاه‌های الکترونیکی وجود دارد که بازخوردی را برای یادآوری کارکنان بیمارستان برای شستن دست‌هایشان فراهم می‌کند.
",ELRC_2922
"An asymptomatic man who had travelled to Venice between 14 and 15 February transmitted the virus to his father and his wife.
","مردی بدون علائم بیماری، که بین ۱۴ تا ۱۵ فوریه به ونیز سفر کرده بود، ویروس را به پدر و همسرش انتقال داده‌است.
",ELRC_2922
"Appropriate preventive measures reduced the rate of these infections by 50% between 1992 and 1997.
","بین سال‌های ۱۹۹۲ و ۱۹۹۷اقدامات مناسب پیشگیرانه میزان ابتلاء به این عفونت‌ها را تا ۵۰٪ کاهش داده بود.
",ELRC_2922
"Long-term treatment with steroid tablets is associated with significant side effects.
","درمان دراز مدت با قرص‌های استروئید با اثرات فرعی قابل توجهی ارتباط دارد.
",ELRC_2922
"Coronavirus COVID-19 Global Cases and historical data by Johns Hopkins University
","Coronavirus COVID-19 موارد جهانی و داده‌های تاریخی توسط دانشگاه جان هاپکینز
",ELRC_2922
"Ariana Afghan Airlines and Kam Air suspended all flights, except from flights to Dubai and Pakistan.
","شرکت هواپیمایی آریانا افغانستان و کام ایر همه پروازها را به‌جز پروازهای دبی و پاکستان متوقف کردند.
",ELRC_2922
"A preliminary report based on the first 184 cases by Japan's National Institute of Infectious Diseases (NIID) estimated that most of the transmission on the ship had occurred before the quarantine.
","در گزارش مقدماتی مؤسسه ملی بیماری‌های عفونی ژاپن، که بر پایهٔ ۱۸۴ مورد شناسایی‌شدهٔ اولیه تهیه شده‌بود، تخمین زده‌شد که بیشتر روند انتقال ویروس بین سرنشینان پیش از برقراری قرنطینه اتفاق افتاده‌است.
",ELRC_2922
"Significant nail clubbing may also occur.
","همچنین پدیده انگشت چماقی قابل توجهی نیز می‌تواند رخ دهد.
",ELRC_2922
"Public health infrastructures are still forming in those countries.
","در حال حاضر زیرساخت‌های بهداشت عمومی در این کشورها در حال شکل‌گیری است.
",ELRC_2922
"A man from Rhine-Neckar was admitted to the University Hospital Heidelberg.
","مردی از راین-نکار در بیمارستان آموزشی هایدلبرگ بستری شد.
",ELRC_2922
"In England, an estimated 0.84 million people (of 50 million) have a diagnosis of COPD; this translates into approximately one person in 59 receiving a diagnosis of COPD at some point in their lives.
","در انگلیس، COPD در تقریباً ۰٫۸۴ میلیون نفر (از ۵۰ میلیون نفر) تشخیص داده شده‌است؛ به عبارت دیگر، COPD در طول زندگی یک نفر از هر ۵۹ نفر تشخیص داده شده‌است.
",ELRC_2922
"Some also have a degree of airway hyperresponsiveness to irritants similar to those found in asthma.
","برخی موارد شامل اندکی از hyperresponsiveness مسیر هوایی به عوامل محرک می‌شود که در آسم یافت می‌شود.
",ELRC_2922
"In the absence of specific treatment, around half of people infected with HIV develop AIDS within ten years.
","در غیاب درمان، حدود نیمی از افراد مبتلا به HIV در عرض ده سال مبتلا به بیماری ایدز می‌شوند.
",ELRC_2922
"In 2010, 8.8 million new cases of TB were diagnosed, and 1.20–1.45 million deaths occurred, most of these occurring in developing countries.
","در سال ۲۰۱۰، ۸٫۸ میلیون مورد جدید سل، و ۱٫۴۵ میلیون مرگ و میر شناسایی شد، که بیشتر این‌ها در کشورهای در حال توسعه اتفاق می‌افتد.
",ELRC_2922
"On 4 March 14 more Italian tourists who were kept at a quarantine facility in Delhi were confirmed positive, as well as the group's Indian driver.
","در ۴ مارس، نتیجه آزمایش ۱۴ توریست ایتالیایی دیگر که در یک مکان قرنطینه در دهلی نگهداری می‌شدند، و همچنین راننده هندی آنها، مثبت اعلام شد.
",ELRC_2922
"Tuberculosis prevention and control efforts rely primarily on the vaccination of infants and the detection and appropriate treatment of active cases.
","تلاش برای جلوگیری و کنترل سل بر واکسیناسیون نوزادان و تشخیص و درمان مناسب موارد فعال متکی می‌باشد.
",ELRC_2922
"Immunohistochemical studies play an important role for the pathologist in differentiating malignant mesothelioma from neoplastic mimics, such as breast or lung cancer that has metastasized to the pleura.
","مزوتلیوما (انگلیسی: Mesothelioma‎) نوعی سرطان بدخیم و نادر است که منشأ ان سلولهای مزوتلیوم هستند؛ مانند سرطان ریه با منشأ سلولهای پرده جنب.
",ELRC_2922
"These fires are a method of cooking and heating for nearly 3 billion people, with their health effects being greater among women due to greater exposure.
","این نوع آتش‌ها توسط حدود سه میلیارد انسان برای پخت‌وپز و گرم کردن به کار می‌روند که در نتیجه سلامت این افراد تحت تأثیر این آتش‌ها قرار می‌گیرد و در این میان زنان به خاطر در معرض بودن زیادتر تأثیر بیشتری می‌بینند.
",ELRC_2922
"Asbestos.
","«Asbestosis».
",ELRC_2922
"""In 2000, Drs. Alter and Houghton were honored with the Lasker Award for Clinical Medical Research for """"pioneering work leading to the discovery of the virus that causes hepatitis C and the development of screening methods that reduced the risk of blood transfusion-associated hepatitis in the U.S. from 30% in 1970 to virtually zero in 2000.""""""
","در سال ۲۰۰۰، دکتر آلتر (Alter) و هاگتون (Houghton) به خاطر «کار پیشگامانه خود که منجر به کشف ویروس هپاتیت سی و توسعه شیوه‌های آزمایشی که باعث کاهش خطر ابتلا به هپاتیت مرتبط با تزریق خون در ایالات متحده از ۳۰٪ در سال ۱۹۷۰ به صفر درصد در سال ۲۰۰ شد» مفتخر به دریافت جایزه لاسکر برای پژوهش پزشکی بالینی شدند.
",ELRC_2922
"The effectiveness of treatment depends to a large part on compliance.
","تأثیر درمان تا حد زیادی به انطباق بستگی دارد.
",ELRC_2922
"These conditions include ischemic heart disease, high blood pressure, diabetes mellitus, muscle wasting, osteoporosis, lung cancer, anxiety disorder, sexual dysfunction, and depression.
","این وضعیت‌ها شامل این موارد می‌شوند: بیماری ایسکمیک قلب، فشار خون بالا، مرض دیابت، از بین رفتن حجم ماهیچه‌ها، پوکی استخوان، سرطان ریه، اختلال اضطراب، افسردگی.
",ELRC_2922
"The duration of treatment is usually four weeks and is frequently associated with adverse effects—where zidovudine is used, about 70% of cases result in adverse effects such as nausea (24%), fatigue (22%), emotional distress (13%) and headaches (9%).
","طول دوره درمان معمولاً چهار هفته است و اغلب با عوارض جانبی (در حدود ۷۰٪ از موارد زیدوودین که شامل ۲۴٪ تهوع، ۲۲٪ خستگی، ۱۳ درصد روان‌پریشی و ۹٪ سردرد می‌شود) همراه هستند.
",ELRC_2922
"In people coinfected with M. tuberculosis and HIV, the risk of reactivation increases to 10% per year.
","tuberculosis» و HIV، خطر فعال شدن مجدد به ۱۰٪ در سال افزایش می‌یابد.
",ELRC_2922
"The ship was quarantined on 4 February in the Port of Yokohama in Japan.
","این کشتی در ۴ فوریهٔ ۲۰۲۰ در بندر یوکوهاما در ژاپن قرنطینه شد.
",ELRC_2922
"This is shown by children of mothers who have no education having a lower survival rate compared to children born to mothers with primary or greater levels of education.
","این در کودکانی که مادرانی فاقد تحصیلات دارند دیده می‌شود و درصد بقاء آن‌ها در مقایسه با کودکانی که از مادرانی متولد می‌شوند که تحصیلاتی در سطح ابتدایی یا بیشتر دارند، کمتر است.
",ELRC_2922
"Russia, Spain and Turkey issued a recommendation for all citizens not to travel to regions of Italy affected by the outbreak.
","روسیه، اسپانیا و ترکیه به همه شهروندان خود توصیه کردند که به مناطقی از ایتالیا که تحت تأثیر شیوع قرار دارند، سفر نکنند.
",ELRC_2922
"Reddened eyes, skin (especially face), mouth, throat and nose
","قرمزی چشم‌ها، گرگرفتگی ‏(en)‏ پوست (به‌ویژه صورت)، دهان، گلو و بینی
",ELRC_2922
"Influenza (flu) is more severe in the elderly than in younger age groups, but influenza vaccines lack effectiveness in this demographic due to a waning of the immune system with age.
","آنفلوانزا (آنفولانزا) در افراد مسن نسبت به گروه‌های سنی جوان شدیدتر است، اما واکسن آنفلوانزا به دلیل کم شدن سیستم ایمنی بدن با افزایش سن، در این جمعیت مؤثر نیست.
",ELRC_2922
"HIV/AIDS is a global pandemic.
","ایدز یک بیماری همه‌گیر جهانی است.
",ELRC_2922
"Saeedi claimed that Trump is fulfilling his promise to hit Iranian cultural sites, if Iranians took revenge for the US airstrike that killed of Quds Force Commander Qasem Soleimani.
","سعیدی ادعا کرد که ترامپ با هدف قرار دادن قم، به قول خود مبنی بر هدف قرار دادن به اماکن فرهنگی ایرانی در صورتی که ایرانیان انتقام کشته‌شدن قاسم سلیمانی فرمانده نیروی قدس در حمله هوایی ۲۰۲۰ به فرودگاه بین‌المللی بغداد بگیرند، عمل کرده‌است.
",ELRC_2922
"Here, in contrast to other regions, women comprise nearly 60% of cases.
","در مقایسه با سایر مناطق، زنان نزدیک به ۶۰ درصد از موارد را تشکیل می‌دهند.
",ELRC_2922
"On 3 March there were 25 confirmed cases in Norway, with 5 from Vestland.
","در ۳ مارس ۲۵ مورد تأیید شده در نروژ، ۵ مورد از وست لند وجود داشت.
",ELRC_2922
"NIOSH estimates that 4 million workers in the U.S. in 2007 suffered from non-fatal work related injuries or illnesses.
","NIOSH برآورد می‌کند که ۴ میلیون کارگر در ایالات متحده در سال ۲۰۰۷ از آسیب‌ها یا بیماری‌های ناشی از کار غیرقابل تحمل رنج می‌برد.
",ELRC_2922
"Therefore, on a low-threshold level the Austrian emergency call 144, reception desks in outpatient clinics and doctors in private practice can be relieved.
","با این وجود می توان بار کاری شماره تماس های اضطراری دیگر نظیر 144 ، نقاط پذیرش در کلینیک های سرپایی و پزشکان بخش خصوصی را در سطح زیادی کم کرد.
",ELRC_2922
"The announcement came as the ship approached San Francisco with 3,533 passengers aboard (2,422 guests and 1,111 crew members, with 54 nationalities), some of whom were reporting symptoms consistent with the disease, and the ship was held offshore by authorities for quarantine and testing of some of the passengers and crew.
","گرند پرینسس (به انگلیسی: Grand Princess) یک کشتی است که طول آن ۲۸۹٫۸۶ متر (۹۵۱ فوت) و ارتفاع آن ۶۱٫۲۶ متر (۲۰۱ فوت) می‌باشد.
",ELRC_2922
"Risky behaviors can be eliminated including physical exercise, weight control, preventive nutrition, dental hygiene, condom use, or accident prevention.
","رفتارهایی که سلامت را به خطر می‌اندازند می‌توانند به وسیلهٔ خود تنظیمی حذف شوند و رفتارهای ارتقاء دهنده سلامت جایگزین آن‌ها گردد برای مثال؛ فعالیت بدنی،کنترل وزن، روش‌های تغذیه‌ای، بهداشت دهان و دندان و استفاده از کاندوم و پیشگیری از تصادفات.
",ELRC_2922
"Passive immunization is where pre-synthesized elements of the immune system are transferred to a person so that the body does not need to produce these elements itself.
","ایمنی غیر فعال عناصر پیش‌ساخته شده سیستم ایمنی است که به افراد انتقال پیدا می‌کند بنابراین بدن نیازی به تولید این عناصر ندارد.
",ELRC_2922
"At the time, more than 900 citizens who arrived in Tajikistan from China were being supervised by doctors in Tajikistan's hospitals.
","در آن زمان بیش از ۹۰۰ شهروند که از چین وارد تاجیکستان شده بودند تحت نظارت پزشکان بیمارستان‌های تاجیکستان قرار داشتند و هیچ موردی از کروناویروس گزارش نشده بود.
",ELRC_2922
"Other recommendations include influenza vaccination once a year, pneumococcal vaccination once every five years, and reduction in exposure to environmental air pollution.
","توصیه‌های دیگر شامل این موارد می‌شود: واکسیناسیون آنفلوآنزا یک بار در سال، واکسیناسیون پنوموکوک هر پنج سال و قرار گرفتن کمتر در معرض هوای آلوده.
",ELRC_2922
"Chronic hepatitis C is defined as infection with the hepatitis C virus persisting for more than six months based on the presence of its RNA.
","هپاتیت سی مزمن، ابتلا به ویروس هپاتیت سی است که بر اساس حضور RNA خود، تا شش ماه مقاومت نشان می‌دهد.
",ELRC_2922
"Many individuals develop an influenza-like illness or a mononucleosis-like illness 2–4 weeks after exposure while others have no significant symptoms.
","بسیاری از افراد ۲ تا ۴ هفته پس از در معرض قرار گرفتن این بیماری، دچار بیماری‌هایی مانند شبه-آنفلوآنزا یا شبه-مونونوکلئوز می‌شوند و برخی دیگر هم هیچ نشانه قابل توجهی در آن‌ها دیده نمی‌شود.
",ELRC_2922
"In non-smokers, exposure to second-hand smoke is the cause in up to 20% of cases.
","برای افراد غیرسیگاری، استنشاق دود سیگار افراد سیگاری در بیست درصد از موارد عامل این بیماری بوده‌است.
",ELRC_2922
"On April 4, 2020, the coalition transferred the Al-Taqaddum Air Base, making it the fourth base to be transferred to Iraqi forces.
","در ۴ آوریل ۲۰۲۰، نیروهای ائتلاف پایگاه هوایی التقدم را تحویل نیروهای عراقی دادند این پایگاه، چهارمین پایگاهی بود که تحویل نیروهای عراقی شد.
",ELRC_2922
"In 2012 it became the third leading cause as the number of deaths rose again to 3.1 million.
","در سال ۲۰۱۲، این بیماری سومین عامل اصلی در مرگ افراد بوده که بیش از ۳ میلیون نفر را به کام مرگ فرستاده‌است.
",ELRC_2922
"The proportion of disability from COPD globally has decreased from 1990 to 2010 due to improved indoor air quality primarily in Asia.
","به دلیل بهبود هوای خانگی عمدتاً در آسیا، نسبت ناتوانی به وجود آمده بر اثر COPD در سطح جهان از سال ۱۹۹۰ تا ۲۰۱۰ کاهش داشته‌است.
",ELRC_2922
"A number of potential candidates are currently in phase I and II clinical trials.
","چند کاندیدای احتمالی در حال حاضر در فاز I و II کارآزمایی بالینی هستند.
",ELRC_2922
"Treatment during the first six months is more effective than once hepatitis C has become chronic.
","درمان در طول شش‌ماهه اول این بیماری مؤثر تر از زمانی است که هپاتیت سی مزمن می‌شود.
",ELRC_2922
"""Bedford further explained, """"The most likely scenario, based on genetic analysis, was that the virus was transmitted by a bat to another mammal between 20–70 years ago.""
","بدفورد همچنین افزود که «محتمل‌ترین سناریو، که بر بررسی‌های ژنتیکی استوار است، این بوده که این ویروس بین ۲۰ تا ۷۰ سال پیش بواسطهٔ یک خفاش به یک پستاندار دیگر منتقل شده‌است.
",ELRC_2922
"""Telephone health counselling began as a pilot project """"TeWeb"""" (telephone and web-based first contact and counselling service) on 7 April 2017 in Vienna, Lower Austria and Vorarlberg and went into operation throughout Austria on 4 November 2019.""
","""خط تلفن مشاوره ی پزشکی به عنوان یک پروژه آزمایشی """"TeWeb"""" (خدمات و مشاوره تلفنی و اینترنتی) در 7 آوریل 2017 در وین ، اتریش سفلی و فورآرلبرگ شروع و در 4 نوامبر 2019 در سرتاسر اتریش راه اندازی شد.""
",ELRC_2922
"Normally, 75–80% of the FVC comes out in the first second and a FEV1/FVC ratio less than 70% in someone with symptoms of COPD defines a person as having the disease.
","معمولاً ۷۵ تا ۸۰ درصد از میزان FVC در اولین ثانیه خارج می‌شود و FEV 1نسبت FVC کمتر از هفتاد درصد در شخصی با علائم COPD نشان می‌دهد که وی مبتلا به این بیماری شده‌است.
",ELRC_2922
"""The Synagogue Church Of All Nations advertised an """"anointing water"""" to promote God's healing, although the group denies advising people to stop taking medication.""
","کلیسای کنیسه «آب تدهین» را به عنوان چیزی تبلیغ می‌کند که باعث شفای بیمار از طرف خدا می‌شود، این درحالیست که گروهی انکار می‌کنند که مانع بیماران از مصرف دارو شده‌اند.
",ELRC_2922
"Other sexually transmitted infections, such as gonorrhea, chlamydia, trichomoniasis, and bacterial vaginosis, are associated with somewhat smaller increases in risk of transmission.
","بیماری‌های مقاربتی دیگر مانند سوزاک، کلامیدیا، تریکوموناو واژینوز باکتریال، به نسبت کمتری خطر انتقال را افزایش می‌دهند.
",ELRC_2922
"However, the widely circulated video contains unrelated footage of a Chinese travel vlogger, Wang Mengyun, eating bat soup in the island country of Palau in 2016.
","در این ویدئو که به‌طور گسترده منتشر شد فیلم نامربوط از سفر ویدئو بلاگنویس چینی وانگ منگیون در حال خوردن سوپ خفاش در کشور پالائو در ۲۰۱۶ است که به عنوان بخشی از برنامه سفر آنلاین او ضبط شده بود.
",ELRC_2922
"April 2010.
","(بازیابی در دوم فوریه 2019).
",ELRC_2922
"The traditional Olympic flame lighting ceremony in Olympia, Greece, to mark the start of the 2020 Summer Olympics torch relay was held on 12 March without spectators.
","مراسم سنتی روشنایی مشعل المپیک در المپیا، یونان، به منظور شروع رله مشعل بازی‌های المپیک تابستانی ۲۰۲۰، در تاریخ ۱۲ مارس بدون تماشاگر برگزار شد.
",ELRC_2922
"The terms chronic bronchitis and emphysema were formally defined in 1959 at the CIBA guest symposium and in 1962 at the American Thoracic Society Committee meeting on Diagnostic Standards.
","اصطلاح «برونشیت مزمن» و «آمفیزم» در سال ۱۹۵۹ در ضیافت نوارتیس و در سال ۱۹۶۲ در جلسه کمیته انجمن ریه آمریکا در مورد استانداردهای تشخیصی معرفی شد.
",ELRC_2922
"Further bronchodilators, such as salbutamol, were developed in the 1970s, and the use of LABAs began in the mid-1990s.
","گشاد کننده‌های برونش دیگر، مانند سالبوتامول، در دهه ۱۹۷۰ تولید شدند و استفاده از LABAsها در اواسط دهه ۱۹۹۰ شروع شد.
",ELRC_2922
"In the United States, the Advisory Committee on Immunization Practices, which recommends schedule additions for the Centers for Disease Control and Prevention, recommends routine vaccination of children against: hepatitis A, hepatitis B, polio, mumps, measles, rubella, diphtheria, pertussis, tetanus, HiB, chickenpox, rotavirus, influenza, meningococcal disease and pneumonia.
","معروف‌ترین بیماری‌هایی که واکسن مؤثر دارند عبارتند از آبله، سه‌گانه (دیفتری، کزاز، سیاه سرفه)، فلج اطفال، سل، MMR (سرخک، اوریون و سرخجه)، هپاتیت بی، مننژیت مننگوکوکی، آنفلوآنزا، تب زرد، تیفوس و هاری.
",ELRC_2922
"In the United States, it is believed that it is related to more than 30% of cases among those who have never smoked and probably represents a greater risk in countries without sufficient regulations.
","کارشناسان ایالات متحده معتقدند که در این کشور این موارد، عامل بیماری تا سی درصد ابتلای کسانی باشد که هیچ‌گاه سیگار نکشیده‌اند و در کشورهایی که قوانین الزام‌آور مناسبی ندارند، احتمال خطر بیشتری وجود دارد.
",ELRC_2922
"Bundesliga footballer Timo Hübers, and Premier League footballer Callum Hudson-Odoi.
","فوتبالیست‌های سری آ دنیله روگانی و مانولو گابیادینی، فوتبالیست بوندس‌لیگا ۲ تیمو هوبرس، و کالوم هادسون-اودوی، فوتبالیست لیگ برتر.
",ELRC_2922
"Berylliosis has an insidious onset and runs an indolent course.
","بریلیوزیس یک شروع موذی دارد و سیر تحمیلی را طی می کند.
",ELRC_2922
"An acute exacerbation of COPD is defined as increased shortness of breath, increased sputum production, a change in the color of the sputum from clear to green or yellow, or an increase in cough in someone with COPD.
","نوع شدید و حاد COPD به این شکل تعریف می‌شود: افزایش تنگی نفس، افزایش تولید خلط سینه، تغییر رنگ خلط سینه از سفید شفاف به سبز یا زرد، یا افزایش میزان سرفه در شخصی که به COPD مبتلاست.
",ELRC_2922
"It is a type of pneumoconiosis.
","این بیماری یکی از بیماری‌های گروه پنوموکونیوز است.
",ELRC_2922
"Herd immunity was recognized as a naturally occurring phenomenon in the 1930s when it was observed that after a significant number of children had become immune to measles, the number of new infections temporarily decreased, including among susceptible children.
","ایمنی جمعی به عنوان یک پدیده طبیعی در دهه ۱۹۳۰ شناخته شد که مشاهده شد بعد از اینکه تعداد قابل توجهی از کودکان از سرخک مصون شدند، تعداد عفونت‌های جدید به‌طور موقت، حتی در بین کودکان مستعدکاهش یافته‌است.
",ELRC_2922
"Individuals who lack immunity, particularly those who choose not to vaccinate, free ride off the herd immunity created by those who are immune.
","افرادی که ایمنی ندارند، به ویژه افرادی که واکسینه نمی‌کنند، از ایمنی جمعی ایجاد شده توسط کسانی که مصون هستند، سود می‌برند.
",ELRC_2922
"By 2003, seven had contracted HIV; two died from complications related to AIDS.
","این کار وی منجر به مبتلا شدن هفت نفر از آن‌ها به HIV و همچنین کشته شدن دو نفر از آنان بر اثر ایدز شد که این موضوع در سال ۲۰۰۳ فاش شد.
",ELRC_2922
